responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,ProlificId,ProlificID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
33964,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291410,,,,,,,,,,,,,,,test,test
34016,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291460,,,,,,,,,,,,,,,test,test
34066,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291511,,,,,,,,,,,,,,,test,test
34116,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291561,,,,,,,,,,,,,,,test,test
34167,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291611,,,,,,,,,,,,,,,test,test
34218,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291663,,,,,,,,,,,,,,,test,test
34268,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291713,,,,,,,,,,,,,,,test,test
34319,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291763,,,,,,,,,,,,,,,test,test
34368,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291814,,,,,,,,,,,,,,,test,test
34420,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291864,,,,,,,,,,,,,,,test,test
34471,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291915,,,,,,,,,,,,,,,test,test
34521,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291965,,,,,,,,,,,,,,,test,test
34571,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292016,,,,,,,,,,,,,,,test,test
34621,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292065,,,,,,,,,,,,,,,test,test
34671,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292116,,,,,,,,,,,,,,,test,test
34722,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292166,,,,,,,,,,,,,,,test,test
34772,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292218,,,,,,,,,,,,,,,test,test
34823,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292268,,,,,,,,,,,,,,,test,test
34873,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292319,,,,,,,,,,,,,,,test,test
34924,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292369,,,,,,,,,,,,,,,test,test
34975,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292420,,,,,,,,,,,,,,,test,test
35025,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292471,,,,,,,,,,,,,,,test,test
35076,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292521,,,,,,,,,,,,,,,test,test
35126,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292571,,,,,,,,,,,,,,,test,test
35177,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292622,,,,,,,,,,,,,,,test,test
35228,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292673,,,,,,,,,,,,,,,test,test
35279,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292723,,,,,,,,,,,,,,,test,test
35330,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292774,,,,,,,,,,,,,,,test,test
35379,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292825,,,,,,,,,,,,,,,test,test
35430,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292875,,,,,,,,,,,,,,,test,test
35481,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292926,,,,,,,,,,,,,,,test,test
35531,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292976,,,,,,,,,,,,,,,test,test
35581,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293027,,,,,,,,,,,,,,,test,test
35631,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293076,,,,,,,,,,,,,,,test,test
35682,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293127,,,,,,,,,,,,,,,test,test
35733,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293177,,,,,,,,,,,,,,,test,test
35784,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293228,,,,,,,,,,,,,,,test,test
35835,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293279,,,,,,,,,,,,,,,test,test
35885,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293330,,,,,,,,,,,,,,,test,test
35936,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293379,,,,,,,,,,,,,,,test,test
35986,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293430,,,,,,,,,,,,,,,test,test
36036,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293481,,,,,,,,,,,,,,,test,test
36087,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293532,,,,,,,,,,,,,,,test,test
36139,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293583,,,,,,,,,,,,,,,test,test
36189,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293633,,,,,,,,,,,,,,,test,test
36239,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293684,,,,,,,,,,,,,,,test,test
36290,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293734,,,,,,,,,,,,,,,test,test
36341,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293784,,,,,,,,,,,,,,,test,test
36390,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293835,,,,,,,,,,,,,,,test,test
36441,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293886,,,,,,,,,,,,,,,test,test
36492,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,137,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293936,,,,,,,,,,,,,,,test,test
36542,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,122,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293987,,,,,,,,,,,,,,,test,test
36593,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",586,118,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294038,,,,,,,,,,,,,,,test,test
36643,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",592,115,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294088,,,,,,,,,,,,,,,test,test
36664,hover_association,2,3,adv,12,1,1,2,1," Crunchy, ",657,131,hover,34518,34518,0.19394534319918735,0.04333343505859375,133,test,test,,,111.26666259765625,582.580866241455,151.26666259765625,662.0833358764648,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
36693,raw_position_sample,2,3,adv,12,1,1,2,-1,999,605,110,,,,,,,test,test,,,,,,,,,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294137,,,,,,,,,,,,,,,test,test
36743,raw_position_sample,2,3,adv,12,1,1,2,-1,999,606,110,,,,,,,test,test,,,,,,,,,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294188,,,,,,,,,,,,,,,test,test
36794,raw_position_sample,2,3,adv,12,1,1,2,-1,999,606,110,,,,,,,test,test,,,,,,,,,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294239,,,,,,,,,,,,,,,test,test
36845,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",595,135,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294289,,,,,,,,,,,,,,,test,test
36895,raw_position_sample,2,3,adv,12,1,1,2,1," Crunchy, ",592,149,,,,,,,test,test,,,121.26666259765625,586.36669921875,141.26666259765625,662.0833587646484,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294339,,,,,,,,,,,,,,,test,test
36914,hover_association,2,3,adv,12,1,1,2,1," Crunchy, ",602,120,hover,100,100,0.11847598951060918,0.9933334350585937,133,test,test,,,111.26666259765625,582.580866241455,151.26666259765625,662.0833358764648,1,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
36945,raw_position_sample,2,3,adv,12,1,1,2,18, overlooked ,592,155,,,,,,,test,test,,,161.26666259765625,586.36669921875,181.26666259765625,679.4666900634766,2,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294390,,,,,,,,,,,,,,,test,test
36997,raw_position_sample,2,3,adv,12,1,1,2,18, overlooked ,592,157,,,,,,,test,test,,,161.26666259765625,586.36669921875,181.26666259765625,679.4666900634766,2,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294441,,,,,,,,,,,,,,,test,test
37047,raw_position_sample,2,3,adv,12,1,1,2,18, overlooked ,592,158,,,,,,,test,test,,,161.26666259765625,586.36669921875,181.26666259765625,679.4666900634766,2,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294491,,,,,,,,,,,,,,,test,test
37098,raw_position_sample,2,3,adv,12,1,1,2,18, overlooked ,592,158,,,,,,,test,test,,,161.26666259765625,586.36669921875,181.26666259765625,679.4666900634766,2,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294542,,,,,,,,,,,,,,,test,test
37149,raw_position_sample,2,3,adv,12,1,1,2,18, overlooked ,618,158,,,,,,,test,test,,,161.26666259765625,586.36669921875,181.26666259765625,679.4666900634766,2,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294594,,,,,,,,,,,,,,,test,test
37199,raw_position_sample,2,3,adv,12,1,1,2,18, overlooked ,654,156,,,,,,,test,test,,,161.26666259765625,586.36669921875,181.26666259765625,679.4666900634766,2,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294644,,,,,,,,,,,,,,,test,test
37249,raw_position_sample,2,3,adv,12,1,1,2,18, overlooked ,661,156,,,,,,,test,test,,,161.26666259765625,586.36669921875,181.26666259765625,679.4666900634766,2,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294694,,,,,,,,,,,,,,,test,test
37300,raw_position_sample,2,3,adv,12,1,1,2,18, overlooked ,661,156,,,,,,,test,test,,,161.26666259765625,586.36669921875,181.26666259765625,679.4666900634766,2,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294745,,,,,,,,,,,,,,,test,test
37350,raw_position_sample,2,3,adv,12,1,1,2,18, overlooked ,672,167,,,,,,,test,test,,,161.26666259765625,586.36669921875,181.26666259765625,679.4666900634766,2,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294795,,,,,,,,,,,,,,,test,test
37365,hover_association,2,3,adv,12,1,1,2,18, overlooked ,592,153,hover,451,451,0.9197993149277777,0.39333343505859375,133,test,test,,,151.26666259765625,586.36669921875,191.26666259765625,679.466682434082,2,1,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
37401,raw_position_sample,2,3,adv,12,1,1,2,19, as ,699,189,,,,,,,test,test,,,161.26666259765625,679.4666748046875,181.26666259765625,703.4833526611328,2,2,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294845,,,,,,,,,,,,,,,test,test
37414,hover_association,2,3,adv,12,1,1,2,19, as ,680,175,hover,50,50,0.8133235617768222,0.9433334350585938,133,test,test,,,151.26666259765625,679.466682434082,191.26666259765625,703.4833450317383,2,2,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
37451,raw_position_sample,2,3,adv,12,1,1,2,39, closer ,723,194,,,,,,,test,test,,,201.26666259765625,674.4500122070312,221.26666259765625,727.4833526611328,3,3,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294896,,,,,,,,,,,,,,,test,test
37482,hover_association,2,3,adv,12,1,1,2,39, closer ,712,193,hover,66,66,0.9720299448266655,0.06833343505859375,133,test,test,,,191.26666259765625,674.4500198364258,231.26666259765625,727.4833450317383,3,3,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
37501,raw_position_sample,2,3,adv,12,1,1,2,40, to ,733,194,,,,,,,test,test,,,201.26666259765625,727.4833374023438,221.26666259765625,747.5,3,4,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294946,,,,,,,,,,,,,,,test,test
37551,raw_position_sample,2,3,adv,12,1,1,2,40, to ,737,192,,,,,,,test,test,,,201.26666259765625,727.4833374023438,221.26666259765625,747.5,3,4,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294996,,,,,,,,,,,,,,,test,test
37565,hover_association,2,3,adv,12,1,1,2,40, to ,729,194,hover,84,84,0.47543682914809027,0.01833343505859375,133,test,test,,,191.26666259765625,727.4833450317383,231.26666259765625,747.5,3,4,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
37602,raw_position_sample,2,3,adv,12,1,1,2,20, food ,740,189,,,,,,,test,test,,,161.26666259765625,703.4833374023438,181.26666259765625,743.5333404541016,2,3,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295046,,,,,,,,,,,,,,,test,test
37614,hover_association,2,3,adv,12,1,1,2,20, food ,737,191,hover,50,50,0.911776931294662,0.9433334350585938,133,test,test,,,151.26666259765625,703.4833450317383,191.26666259765625,743.533332824707,2,3,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
37648,hover_association,2,3,adv,12,1,1,2,21, in ,748,187,hover,33,33,0.6029802399228742,0.8433334350585937,133,test,test,,,151.26666259765625,743.533332824707,191.26666259765625,762.5499877929688,2,4,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
37653,raw_position_sample,2,3,adv,12,1,1,2,22, all ,764,182,,,,,,,test,test,,,161.26666259765625,762.5499877929688,181.26666259765625,785.566650390625,2,5,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295097,,,,,,,,,,,,,,,test,test
37699,hover_association,2,3,adv,12,1,1,2,22, all ,764,182,hover,50,50,0.7581469352037231,0.6183334350585937,133,test,test,,,151.26666259765625,762.5499877929688,191.26666259765625,785.566650390625,2,5,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,test
37703,raw_position_sample,2,3,adv,12,1,1,2,23, but ,786,174,,,,,,,test,test,,,161.26666259765625,785.566650390625,181.26666259765625,815.5999908447266,2,6,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295147,,,,,,,,,,,,,,,test,test
37753,raw_position_sample,2,3,adv,12,1,1,2,23, but ,797,171,,,,,,,test,test,,,161.26666259765625,785.566650390625,181.26666259765625,815.5999908447266,2,6,advanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295198,,,,,,,,,,,,,,,test,test
