responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
7558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,1,16,17,94, and ,607,374,,hover,33,33,0.9824058238466616,0.848333740234375,124,340.066650390625,590.566650390625,380.066650390625,625.6166763305664,7,4,,,intermediate,1,,,,,,,,,,,,
7563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,95, economic ,675,374,245156,,,,,,,350.066650390625,625.61669921875,370.066650390625,707.6833648681641,7,5,,,intermediate,1,,,,,,,,,,,,
7575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,1,16,17,95, economic ,675,374,,hover,17,17,0.6017463253408777,0.848333740234375,124,340.066650390625,625.6166763305664,380.066650390625,707.6833572387695,7,5,,,intermediate,1,,,,,,,,,,,,
7613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,96," conditions, ",764,374,245207,,,,,,,350.066650390625,707.683349609375,370.066650390625,798.7666778564453,7,6,,,intermediate,1,,,,,,,,,,,,
7642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,1,16,17,96," conditions, ",716,374,,hover,66,66,0.9806037992131656,0.848333740234375,124,340.066650390625,707.6833572387695,380.066650390625,798.7666702270508,7,6,,,intermediate,1,,,,,,,,,,,,
7663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,97," health, ",833,376,245257,,,,,,,350.066650390625,798.7666625976562,370.066650390625,857.8333282470703,7,7,,,intermediate,1,,,,,,,,,,,,
7675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,1,16,17,97," health, ",816,375,,hover,34,34,0.5795712055204454,0.898333740234375,124,340.066650390625,798.7666702270508,380.066650390625,857.8333206176758,7,7,,,intermediate,1,,,,,,,,,,,,
7692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,1,16,17,98," education, ",860,380,,hover,16,16,0.02459340572741416,0.998333740234375,124,340.066650390625,857.8333206176758,380.066650390625,945.9333343505859,7,8,,,intermediate,1,,,,,,,,,,,,
7714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,112, they ,899,384,245308,,,,,,,390.066650390625,871.8333129882812,410.066650390625,910.8666534423828,8,11,,,intermediate,1,,,,,,,,,,,,
7725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,1,16,17,112, they ,876,382,,hover,34,34,0.6959863226105566,0.098333740234375,124,380.066650390625,871.8333129882812,420.066650390625,910.8666763305664,8,11,,,intermediate,1,,,,,,,,,,,,
7764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,113, should ,940,388,245358,,,,,,,390.066650390625,910.86669921875,410.066650390625,968.9333648681641,8,12,,,intermediate,1,,,,,,,,,,,,
7809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,1,16,17,113, should ,912,386,,hover,83,83,0.8805966325209739,0.223333740234375,124,380.066650390625,910.8666763305664,420.066650390625,968.9333572387695,8,12,,,intermediate,1,,,,,,,,,,,,
7816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,114, open ,969,389,245408,,,,,,,390.066650390625,968.933349609375,410.066650390625,1014.0000152587891,8,13,,,intermediate,1,,,,,,,,,,,,
7866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,114, open ,982,388,245459,,,,,,,390.066650390625,968.933349609375,410.066650390625,1014.0000152587891,8,13,,,intermediate,1,,,,,,,,,,,,
7916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,114, open ,981,389,245510,,,,,,,390.066650390625,968.933349609375,410.066650390625,1014.0000152587891,8,13,,,intermediate,1,,,,,,,,,,,,
7926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,1,16,17,114, open ,969,389,,hover,118,118,0.2677510455434388,0.223333740234375,124,380.066650390625,968.9333572387695,420.066650390625,1014.0000076293945,8,13,,,intermediate,1,,,,,,,,,,,,
7959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,1,16,17,113, should ,968,391,,hover,32,32,0.605051349929496,0.423333740234375,124,380.066650390625,910.8666763305664,420.066650390625,968.9333572387695,8,12,,,intermediate,1,,,,,,,,,,,,
7967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,112, they ,910,402,245560,,,,,,,390.066650390625,871.8333129882812,410.066650390625,910.8666534423828,8,11,,,intermediate,1,,,,,,,,,,,,
7975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,1,16,17,112, they ,910,402,,hover,17,17,0.9777965243997427,0.548333740234375,124,380.066650390625,871.8333129882812,420.066650390625,910.8666763305664,8,11,,,intermediate,1,,,,,,,,,,,,
7993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,1,16,17,111, where ,836,412,,hover,17,17,0.33703365037565436,0.798333740234375,124,380.066650390625,817.7833404541016,420.066650390625,871.8333129882812,8,10,,,intermediate,1,,,,,,,,,,,,
8010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,1,16,17,110, decide ,780,416,,hover,17,17,0.34931100259443215,0.898333740234375,124,380.066650390625,759.7166748046875,420.066650390625,817.7833404541016,8,9,,,intermediate,1,,,,,,,,,,,,
8018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,108, companies ,721,418,245611,,,,,,,390.066650390625,647.61669921875,410.066650390625,739.7000274658203,8,7,,,intermediate,1,,,,,,,,,,,,
8025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,1,16,17,108, companies ,721,418,,hover,16,16,0.7969228839389843,0.948333740234375,124,380.066650390625,647.6166763305664,420.066650390625,739.7000198364258,8,7,,,intermediate,1,,,,,,,,,,,,
8042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,1,16,17,106, by ,606,411,,hover,17,17,0.4760588847651665,0.773333740234375,124,380.066650390625,594.5666580200195,420.066650390625,618.5833129882812,8,5,,,intermediate,1,,,,,,,,,,,,
8059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,1,16,17,105, used ,560,410,,hover,16,16,0.21528577497942836,0.748333740234375,124,380.066650390625,550.5166625976562,420.066650390625,594.5666580200195,8,4,,,intermediate,1,,,,,,,,,,,,
8067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,103, It ,525,410,245661,,,,,,,390.066650390625,517.5166625976562,410.066650390625,532.5166625976562,8,2,,,intermediate,1,,,,,,,,,,,,
8075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,1,16,17,103, It ,525,410,,hover,17,17,0.498888905277967,0.748333740234375,124,380.066650390625,517.5166702270508,420.066650390625,532.5166625976562,8,2,,,intermediate,1,,,,,,,,,,,,
8118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,102, environment. ,466,413,245711,,,,,,,390.066650390625,408.41668701171875,410.066650390625,517.5166778564453,8,1,,,intermediate,1,,,,,,,,,,,,
8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,102, environment. ,434,418,245761,,,,,,,390.066650390625,408.41668701171875,410.066650390625,517.5166778564453,8,1,,,intermediate,1,,,,,,,,,,,,
8208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,1,16,17,102, environment. ,490,411,,hover,133,133,0.17033286752760657,0.973333740234375,124,380.066650390625,408.41668701171875,420.066650390625,517.5166702270508,8,1,,,intermediate,1,,,,,,,,,,,,
8219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,116, and ,417,422,245813,,,,,,,430.066650390625,408.41668701171875,450.066650390625,443.4666748046875,9,1,,,intermediate,1,,,,,,,,,,,,
8242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,1,16,17,116, and ,417,422,,hover,33,33,0.016642316446063534,0.123333740234375,124,420.066650390625,408.41668701171875,460.066650390625,443.4666748046875,9,1,,,intermediate,1,,,,,,,,,,,,
8269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,-1,999,398,428,245862,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
8319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,-1,999,398,430,245912,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
8359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,1,16,17,116, and ,427,436,,hover,17,17,0.5301945637769717,0.398333740234375,124,420.066650390625,408.41668701171875,460.066650390625,443.4666748046875,9,1,,,intermediate,1,,,,,,,,,,,,
8370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,117, factories ,486,442,245963,,,,,,,430.066650390625,443.4666748046875,450.066650390625,516.5166778564453,9,2,,,intermediate,1,,,,,,,,,,,,
8392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,1,16,17,117, factories ,486,442,,hover,33,33,0.8971023860632624,0.573333740234375,124,420.066650390625,443.4666748046875,460.066650390625,516.5166702270508,9,2,,,intermediate,1,,,,,,,,,,,,
8409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,1,16,17,119, how ,570,453,,hover,17,17,0.4846629077347233,0.823333740234375,124,420.066650390625,551.5666580200195,460.066650390625,589.599983215332,9,4,,,intermediate,1,,,,,,,,,,,,
8420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,120, much ,598,457,246014,,,,,,,430.066650390625,589.5999755859375,450.066650390625,638.63330078125,9,5,,,intermediate,1,,,,,,,,,,,,
8425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,1,16,17,120, much ,598,457,,hover,16,16,0.1713124300303646,0.923333740234375,124,420.066650390625,589.599983215332,460.066650390625,638.63330078125,9,5,,,intermediate,1,,,,,,,,,,,,
8470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,-1,999,676,469,246064,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
8521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,-1,999,694,474,246114,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
8571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,-1,999,694,474,246165,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
8622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,-1,999,694,474,246215,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
8672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,-1,999,694,474,246265,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
8722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,-1,999,694,474,246316,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
8772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,-1,999,694,474,246366,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
8823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,-1,999,694,474,246417,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
8873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,-1,999,694,474,246467,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
8932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,-1,999,694,474,246525,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
8986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,-1,999,694,474,246579,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
9036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,-1,999,694,474,246629,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
9086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,1,16,17,-1,999,694,474,246680,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
11756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int,26,1,16,,,,,,,,,,,,,,,,,,,To determine salary amounts,1,,,,,,,,,,,,,,
11756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To determine salary amounts,,,,,,,,,,,,,,,
1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,-1,999,682,396,250469,,,,,,,,,,,,,,,intermediate,2,,,,,,,,,,,,
1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,2,17,18,72, London ,619,326,,hover,16,16,0.7444959347382988,0.648333740234375,87,300.066650390625,570.533332824707,340.066650390625,635.6333084106445,6,4,,,intermediate,2,,,,,,,,,,,,
1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,2,17,18,56, the ,577,276,,hover,33,33,0.4827969005181976,0.3983336254756213,87,260.06665802001953,562.5,300.066650390625,592.533332824707,5,4,,,intermediate,2,,,,,,,,,,,,
1172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,29, high-quality ,510,195,250522,,,,,,,190.06666564941406,486.48333740234375,210.06666564941406,583.5833282470703,3,3,,,intermediate,2,,,,,,,,,,,,
1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,2,17,18,29, high-quality ,510,195,,hover,16,16,0.24219012235949025,0.37333335876464846,87,180.06666564941406,486.4833450317383,220.06666564941406,583.5833206176758,3,3,,,intermediate,2,,,,,,,,,,,,
1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,2,17,18,16, The ,494,178,,hover,34,34,0.04209035056200996,0.6983333587646484,87,140.06666564941406,480.4833450317383,180.06666564941406,516.5166625976562,2,2,,,intermediate,2,,,,,,,,,,,,
1223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,15, position. ,469,159,250572,,,,,,,150.06666564941406,408.41668701171875,170.06666564941406,480.4833526611328,2,1,,,intermediate,2,,,,,,,,,,,,
1273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,15, position. ,460,146,250622,,,,,,,150.06666564941406,408.41668701171875,170.06666564941406,480.4833526611328,2,1,,,intermediate,2,,,,,,,,,,,,
1303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,2,17,18,15, position. ,469,159,,hover,84,84,0.6880201517670961,0.048333358764648435,87,140.06666564941406,408.41668701171875,180.06666564941406,480.4833450317383,2,1,,,intermediate,2,,,,,,,,,,,,
1323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,1, Helena ,458,136,250673,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,470.4833526611328,1,1,,,intermediate,2,,,,,,,,,,,,
1375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,1, Helena ,456,135,250724,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,470.4833526611328,1,1,,,intermediate,2,,,,,,,,,,,,
1425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,1, Helena ,450,135,250774,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,470.4833526611328,1,1,,,intermediate,2,,,,,,,,,,,,
1475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,1, Helena ,441,131,250824,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,470.4833526611328,1,1,,,intermediate,2,,,,,,,,,,,,
1526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,1, Helena ,437,126,250875,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,470.4833526611328,1,1,,,intermediate,2,,,,,,,,,,,,
1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,1, Helena ,434,122,250924,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,470.4833526611328,1,1,,,intermediate,2,,,,,,,,,,,,
1626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,1, Helena ,436,118,250976,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,470.4833526611328,1,1,,,intermediate,2,,,,,,,,,,,,
1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,2,17,18,1, Helena ,458,138,,hover,349,349,0.6590634030246102,0.4483333587646484,87,100.06666564941406,404.53752040863037,140.06666564941406,470.4833450317383,1,1,,,intermediate,2,,,,,,,,,,,,
1676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,2," Hartlauer, ",494,123,251026,,,,,,,110.06666564941406,470.48333740234375,130.06666564941406,553.5500030517578,1,2,,,intermediate,2,,,,,,,,,,,,
1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,2,17,18,2," Hartlauer, ",475,121,,hover,67,67,0.7164927764437561,0.6983333587646484,87,100.06666564941406,470.4833450317383,140.06666564941406,553.5499954223633,1,2,,,intermediate,2,,,,,,,,,,,,
1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,3," 32, ",562,130,251076,,,,,,,110.06666564941406,553.5499877929688,130.06666564941406,583.5833129882812,1,3,,,intermediate,2,,,,,,,,,,,,
1735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,2,17,18,3," 32, ",562,130,,hover,17,17,0.2813543511831622,0.7483333587646485,87,100.06666564941406,553.5499954223633,140.06666564941406,583.5833129882812,1,3,,,intermediate,2,,,,,,,,,,,,
1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,2,17,18,4, from ,586,133,,hover,16,16,0.05891962946628778,0.8233333587646484,87,100.06666564941406,583.5833129882812,140.06666564941406,624.599983215332,1,4,,,intermediate,2,,,,,,,,,,,,
1777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,5," Vienna, ",655,138,251126,,,,,,,110.06666564941406,624.5999755859375,130.06666564941406,690.3499755859375,1,5,,,intermediate,2,,,,,,,,,,,,
1786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,2,17,18,5," Vienna, ",627,135,,hover,34,34,0.4623577233791248,0.9483333587646484,87,100.06666564941406,624.599983215332,140.06666564941406,690.3499755859375,1,5,,,intermediate,2,,,,,,,,,,,,
1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,2,17,18,19, democratic ,690,142,,hover,16,16,0.8357807239847345,0.048333358764648435,87,140.06666564941406,612.2166748046875,180.06666564941406,705.2833404541016,2,5,,,intermediate,2,,,,,,,,,,,,
1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,20, government ,731,146,251176,,,,,,,150.06666564941406,705.2833251953125,170.06666564941406,805.3833160400391,2,6,,,intermediate,2,,,,,,,,,,,,
1879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,20, government ,790,142,251227,,,,,,,150.06666564941406,705.2833251953125,170.06666564941406,805.3833160400391,2,6,,,intermediate,2,,,,,,,,,,,,
1885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,2,17,18,20, government ,711,145,,hover,83,83,0.8463205461032417,0.048333358764648435,87,140.06666564941406,705.2833404541016,180.06666564941406,805.3833084106445,2,6,,,intermediate,2,,,,,,,,,,,,
1919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,2,17,18,9, not ,801,140,,hover,34,34,0.4517198912341027,0.9483333587646484,87,100.06666564941406,799.433349609375,140.06666564941406,829.4666748046875,1,9,,,intermediate,2,,,,,,,,,,,,
1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,10, surprised ,832,134,251278,,,,,,,110.06666564941406,829.4666748046875,130.06666564941406,908.5333557128906,1,10,,,intermediate,2,,,,,,,,,,,,
1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,10, surprised ,877,130,251329,,,,,,,110.06666564941406,829.4666748046875,130.06666564941406,908.5333557128906,1,10,,,intermediate,2,,,,,,,,,,,,
2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,2,17,18,10, surprised ,832,134,,hover,99,99,0.9932545472896704,0.7483333587646485,87,100.06666564941406,829.4666748046875,140.06666564941406,908.5333404541016,1,10,,,intermediate,2,,,,,,,,,,,,
2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,11, at ,919,131,251379,,,,,,,110.06666564941406,908.5333251953125,130.06666564941406,928.5499877929688,1,11,,,intermediate,2,,,,,,,,,,,,
2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,2,17,18,11, at ,919,131,,hover,18,18,0.5228977345059616,0.7733333587646485,87,100.06666564941406,908.5333404541016,140.06666564941406,928.5499877929688,1,11,,,intermediate,2,,,,,,,,,,,,
2081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,12, her ,958,133,251430,,,,,,,110.06666564941406,928.5499877929688,130.06666564941406,959.5833129882812,1,12,,,intermediate,2,,,,,,,,,,,,
2085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,2,17,18,12, her ,937,133,,hover,50,50,0.9489802340446455,0.8233333587646484,87,100.06666564941406,928.5499877929688,140.06666564941406,959.5833129882812,1,12,,,intermediate,2,,,,,,,,,,,,
2131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,13, city’s ,970,132,251481,,,,,,,110.06666564941406,959.5833129882812,130.06666564941406,1004.2499847412109,1,13,,,intermediate,2,,,,,,,,,,,,
2181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,13, city’s ,971,132,251531,,,,,,,110.06666564941406,959.5833129882812,130.06666564941406,1004.2499847412109,1,13,,,intermediate,2,,,,,,,,,,,,
2219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,2,17,18,13, city’s ,966,133,,hover,133,133,0.054104917695652496,0.7983333587646484,87,100.06666564941406,959.5833129882812,140.06666564941406,1004.2499923706055,1,13,,,intermediate,2,,,,,,,,,,,,
2232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,26,2,17,18,12, her ,948,133,251582,,,,,,,110.06666564941406,928.5499877929688,130.06666564941406,959.5833129882812,1,12,,,intermediate,2,,,,,,,,,,,,
2253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,2,17,18,12, her ,948,133,,hover,33,33,0.014500934211820238,0.8483333587646484,87,100.06666564941406,928.5499877929688,140.06666564941406,959.5833129882812,1,12,,,intermediate,2,,,,,,,,,,,,
2268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,26,2,17,18,10, surprised ,906,138,,hover,16,16,0.967959437352088,0.9483333587646484,87,100.06666564941406,829.4666748046875,140.06666564941406,908.5333404541016,1,10,,,intermediate,2,,,,,,,,,,,,
