responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
47036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,11,12,142, of ,842,527,,519.7569580078125,826.1285171508789,559.7569580078125,846.1458883285522,11,3,hover,16.700000002980232,16.700000002980232,0.7928854747332446,0.1810760498046875,147,,,advanced,1,,,,,,,,,,,,
47053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,143, the ,851,527,1937948.8000000045,529.7569580078125,846.1458740234375,549.7569580078125,876.163236618042,11,4,,,,,,,,,advanced,1,,,,,,,,,,,,
47105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,143, the ,851,527,1938000.8999999985,529.7569580078125,846.1458740234375,549.7569580078125,876.163236618042,11,4,,,,,,,,,advanced,1,,,,,,,,,,,,
47152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,143, the ,851,527,1938046.8999999985,529.7569580078125,846.1458740234375,549.7569580078125,876.163236618042,11,4,,,,,,,,,advanced,1,,,,,,,,,,,,
47215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,143, the ,851,527,1938110.1000000015,529.7569580078125,846.1458740234375,549.7569580078125,876.163236618042,11,4,,,,,,,,,advanced,1,,,,,,,,,,,,
47261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,143, the ,851,527,1938156.200000003,529.7569580078125,846.1458740234375,549.7569580078125,876.163236618042,11,4,,,,,,,,,advanced,1,,,,,,,,,,,,
47307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,143, the ,851,527,1938202.1000000015,529.7569580078125,846.1458740234375,549.7569580078125,876.163236618042,11,4,,,,,,,,,advanced,1,,,,,,,,,,,,
47353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,11,12,143, the ,848,527,,519.7569580078125,846.1458883285522,559.7569580078125,876.1632223129272,11,4,hover,316.8999999985099,316.8999999985099,0.06176803284438516,0.1810760498046875,147,,,advanced,1,,,,,,,,,,,,
47354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,142, of ,846,527,1938249.3000000045,529.7569580078125,826.1285400390625,549.7569580078125,846.145902633667,11,3,,,,,,,,,advanced,1,,,,,,,,,,,,
47402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,142, of ,831,536,1938297.700000003,529.7569580078125,826.1285400390625,549.7569580078125,846.145902633667,11,3,,,,,,,,,advanced,1,,,,,,,,,,,,
47403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,11,12,142, of ,846,527,,519.7569580078125,826.1285171508789,559.7569580078125,846.1458883285522,11,3,hover,50.19999999552965,50.19999999552965,0.24336276756233463,0.4060760498046875,147,,,advanced,1,,,,,,,,,,,,
47453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,141, surface ,774,553,1938348.700000003,529.7569580078125,762.1354370117188,549.7569580078125,826.1284942626953,11,2,,,,,,,,,advanced,1,,,,,,,,,,,,
47486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,11,12,141, surface ,817,542,,519.7569580078125,762.1354513168335,559.7569580078125,826.1285171508789,11,2,hover,82.90000000596046,82.90000000596046,0.029136730032623816,0.9060760498046875,147,,,advanced,1,,,,,,,,,,,,
47503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,140, the ,750,558,1938398.700000003,529.7569580078125,732.1181030273438,549.7569580078125,762.1354656219482,11,1,,,,,,,,,advanced,1,,,,,,,,,,,,
47553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,140, the ,740,558,1938448.5,529.7569580078125,732.1181030273438,549.7569580078125,762.1354656219482,11,1,,,,,,,,,advanced,1,,,,,,,,,,,,
47602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,140, the ,738,558,1938497.700000003,529.7569580078125,732.1181030273438,549.7569580078125,762.1354656219482,11,1,,,,,,,,,advanced,1,,,,,,,,,,,,
47653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,140, the ,737,558,1938548.700000003,529.7569580078125,732.1181030273438,549.7569580078125,762.1354656219482,11,1,,,,,,,,,advanced,1,,,,,,,,,,,,
47701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,140, the ,737,558,1938596.1000000015,529.7569580078125,732.1181030273438,549.7569580078125,762.1354656219482,11,1,,,,,,,,,advanced,1,,,,,,,,,,,,
47763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,140, the ,737,557,1938658.3999999985,529.7569580078125,732.1181030273438,549.7569580078125,762.1354656219482,11,1,,,,,,,,,advanced,1,,,,,,,,,,,,
47801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,140, the ,740,552,1938696.3000000045,529.7569580078125,732.1181030273438,549.7569580078125,762.1354656219482,11,1,,,,,,,,,advanced,1,,,,,,,,,,,,
47851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,140, the ,741,548,1938746.700000003,529.7569580078125,732.1181030273438,549.7569580078125,762.1354656219482,11,1,,,,,,,,,advanced,1,,,,,,,,,,,,
47902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,140, the ,742,546,1938797.8000000045,529.7569580078125,732.1181030273438,549.7569580078125,762.1354656219482,11,1,,,,,,,,,advanced,1,,,,,,,,,,,,
47952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,140, the ,748,541,1938847.200000003,529.7569580078125,732.1181030273438,549.7569580078125,762.1354656219482,11,1,,,,,,,,,advanced,1,,,,,,,,,,,,
48003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,11,12,140, the ,756,557,,519.7569580078125,732.1181030273438,559.7569580078125,762.1354513168335,11,1,hover,516.7999999970198,516.7999999970198,0.7956031539607461,0.5310760498046875,147,,,advanced,1,,,,,,,,,,,,
48004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,141, surface ,767,540,1938899,529.7569580078125,762.1354370117188,549.7569580078125,826.1284942626953,11,2,,,,,,,,,advanced,1,,,,,,,,,,,,
48054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,141, surface ,787,540,1938948.8999999985,529.7569580078125,762.1354370117188,549.7569580078125,826.1284942626953,11,2,,,,,,,,,advanced,1,,,,,,,,,,,,
48103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,141, surface ,793,540,1938998.700000003,529.7569580078125,762.1354370117188,549.7569580078125,826.1284942626953,11,2,,,,,,,,,advanced,1,,,,,,,,,,,,
48153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,141, surface ,804,540,1939048.6000000015,529.7569580078125,762.1354370117188,549.7569580078125,826.1284942626953,11,2,,,,,,,,,advanced,1,,,,,,,,,,,,
48202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,141, surface ,813,538,1939097.3000000045,529.7569580078125,762.1354370117188,549.7569580078125,826.1284942626953,11,2,,,,,,,,,advanced,1,,,,,,,,,,,,
48254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,141, surface ,823,538,1939149.1000000015,529.7569580078125,762.1354370117188,549.7569580078125,826.1284942626953,11,2,,,,,,,,,advanced,1,,,,,,,,,,,,
48269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,11,12,141, surface ,767,540,,519.7569580078125,762.1354513168335,559.7569580078125,826.1285171508789,11,2,hover,266.6000000014901,266.6000000014901,0.951111622640613,0.4560760498046875,147,,,advanced,1,,,,,,,,,,,,
48304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,142, of ,845,536,1939198.8000000045,529.7569580078125,826.1285400390625,549.7569580078125,846.145902633667,11,3,,,,,,,,,advanced,1,,,,,,,,,,,,
48319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,11,12,142, of ,827,538,,519.7569580078125,826.1285171508789,559.7569580078125,846.1458883285522,11,3,hover,50,50,0.9427553039616746,0.4060760498046875,147,,,advanced,1,,,,,,,,,,,,
48353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,143, the ,868,534,1939248.700000003,529.7569580078125,846.1458740234375,549.7569580078125,876.163236618042,11,4,,,,,,,,,advanced,1,,,,,,,,,,,,
48386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,11,12,143, the ,853,536,,519.7569580078125,846.1458883285522,559.7569580078125,876.1632223129272,11,4,hover,66.69999999552965,66.69999999552965,0.9612483136066401,0.3560760498046875,147,,,advanced,1,,,,,,,,,,,,
48404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,144, moon ,882,534,1939298.8999999985,529.7569580078125,876.1632080078125,549.7569580078125,926.1632118225098,11,5,,,,,,,,,advanced,1,,,,,,,,,,,,
48453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,144, moon ,887,534,1939348.8000000045,529.7569580078125,876.1632080078125,549.7569580078125,926.1632118225098,11,5,,,,,,,,,advanced,1,,,,,,,,,,,,
48503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,144, moon ,892,534,1939398.700000003,529.7569580078125,876.1632080078125,549.7569580078125,926.1632118225098,11,5,,,,,,,,,advanced,1,,,,,,,,,,,,
48553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,144, moon ,895,534,1939448.6000000015,529.7569580078125,876.1632080078125,549.7569580078125,926.1632118225098,11,5,,,,,,,,,advanced,1,,,,,,,,,,,,
48604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,144, moon ,904,534,1939498.8000000045,529.7569580078125,876.1632080078125,549.7569580078125,926.1632118225098,11,5,,,,,,,,,advanced,1,,,,,,,,,,,,
48652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,144, moon ,914,534,1939547.8000000045,529.7569580078125,876.1632080078125,549.7569580078125,926.1632118225098,11,5,,,,,,,,,advanced,1,,,,,,,,,,,,
48669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,11,12,144, moon ,878,534,,519.7569580078125,876.1632223129272,559.7569580078125,926.1632404327393,11,5,hover,283.30000000447035,283.30000000447035,0.9167352215200575,0.3560760498046875,147,,,advanced,1,,,,,,,,,,,,
48686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,11,12,145, in ,932,534,,519.7569580078125,926.1632404327393,559.7569580078125,945.1736660003662,11,6,hover,16.69999999552965,16.69999999552965,0.30702940060427786,0.3560760498046875,147,,,advanced,1,,,,,,,,,,,,
48703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,11,12,146, 11 ,947,534,,519.7569580078125,945.1736660003662,559.7569580078125,968.8541946411133,11,7,hover,16.700000002980232,16.700000002980232,0.07712386946004311,0.3560760498046875,147,,,advanced,1,,,,,,,,,,,,
48705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,147, stores. ,973,534,1939599.8999999985,529.7569580078125,968.8541870117188,549.7569580078125,1022.8472442626953,11,8,,,,,,,,,advanced,1,,,,,,,,,,,,
48753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,147, stores. ,1000,534,1939648.700000003,529.7569580078125,968.8541870117188,549.7569580078125,1022.8472442626953,11,8,,,,,,,,,advanced,1,,,,,,,,,,,,
48802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,147, stores. ,1003,534,1939697.6000000015,529.7569580078125,968.8541870117188,549.7569580078125,1022.8472442626953,11,8,,,,,,,,,advanced,1,,,,,,,,,,,,
48856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,147, stores. ,1003,534,1939750.8999999985,529.7569580078125,968.8541870117188,549.7569580078125,1022.8472442626953,11,8,,,,,,,,,advanced,1,,,,,,,,,,,,
48903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,147, stores. ,1003,534,1939797.8000000045,529.7569580078125,968.8541870117188,549.7569580078125,1022.8472442626953,11,8,,,,,,,,,advanced,1,,,,,,,,,,,,
48966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,147, stores. ,1003,534,1939860.8999999985,529.7569580078125,968.8541870117188,549.7569580078125,1022.8472442626953,11,8,,,,,,,,,advanced,1,,,,,,,,,,,,
49012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,147, stores. ,1003,534,1939907.3000000045,529.7569580078125,968.8541870117188,549.7569580078125,1022.8472442626953,11,8,,,,,,,,,advanced,1,,,,,,,,,,,,
49059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,147, stores. ,1003,534,1939954.8000000045,529.7569580078125,968.8541870117188,549.7569580078125,1022.8472442626953,11,8,,,,,,,,,advanced,1,,,,,,,,,,,,
49102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,147, stores. ,1004,534,1939997.1000000015,529.7569580078125,968.8541870117188,549.7569580078125,1022.8472442626953,11,8,,,,,,,,,advanced,1,,,,,,,,,,,,
49153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,147, stores. ,1008,534,1940048.700000003,529.7569580078125,968.8541870117188,549.7569580078125,1022.8472442626953,11,8,,,,,,,,,advanced,1,,,,,,,,,,,,
49203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,147, stores. ,1015,535,1940098.8000000045,529.7569580078125,968.8541870117188,549.7569580078125,1022.8472442626953,11,8,,,,,,,,,advanced,1,,,,,,,,,,,,
49254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,147, stores. ,1022,537,1940149,529.7569580078125,968.8541870117188,549.7569580078125,1022.8472442626953,11,8,,,,,,,,,advanced,1,,,,,,,,,,,,
49303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,11,12,147, stores. ,973,534,,519.7569580078125,968.8541946411133,559.7569580078125,1025.5150683720906,11,8,hover,599.8999999985099,599.8999999985099,0.9909096288465988,0.4310760498046875,147,,,advanced,1,,,,,,,,,,,,
49303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,-1,999,1026,538,1940198.6000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
49353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,-1,999,1032,538,1940248,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
49400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,-1,999,1035,540,1940295.8000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
49450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,-1,999,1036,541,1940345.8000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
49503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,-1,999,1036,548,1940398.200000003,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
49550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,-1,999,1036,548,1940445.8000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
49603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,-1,999,1036,548,1940497.8999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
49652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,-1,999,1036,548,1940547,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
49713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,-1,999,1036,548,1940608.3999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
49759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,-1,999,1036,548,1940654.1000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
49801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,-1,999,1036,548,1940696.6000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
49852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,-1,999,1036,548,1940746.8999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
49915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,-1,999,1036,548,1940810.3999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
49953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,-1,999,1036,548,1940848,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,-1,999,1036,548,1940895.8000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
50053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,-1,999,1036,548,1940947.8999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
50103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,-1,999,1036,548,1940998.1000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
50165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,-1,999,1036,548,1941060.3000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
50201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,-1,999,1036,548,1941095.8000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
50261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,-1,999,1036,548,1941156.200000003,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
50307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,-1,999,1036,548,1941202.3000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
50353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,11,12,-1,999,1036,548,1941248.6000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
84174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adv,14,1,11,,,,,,,,,,,,,,,,,,,Glow-in-the-dark pyjamas,0,,,,,,,,,,,,,,
84174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glow-in-the-dark pyjamas,,,,,,,,,,,,,,,
6064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,2,12,13,-1,999,673,103,1981599.6000000015,,,,,,,,,,,,,,,advanced,2,,,,,,,,,,,,
517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,2,12,13,-1,999,676,103,1981650.3999999985,,,,,,,,,,,,,,,advanced,2,,,,,,,,,,,,
566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,2,12,13,-1,999,677,103,1981699.5,,,,,,,,,,,,,,,advanced,2,,,,,,,,,,,,
616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,2,12,13,-1,999,678,103,1981748.8999999985,,,,,,,,,,,,,,,advanced,2,,,,,,,,,,,,
666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,2,12,13,-1,999,681,104,1981799.5,,,,,,,,,,,,,,,advanced,2,,,,,,,,,,,,
715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,2,12,13,-1,999,682,104,1981847.8000000045,,,,,,,,,,,,,,,advanced,2,,,,,,,,,,,,
777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,2,12,13,-1,999,682,104,1981910.700000003,,,,,,,,,,,,,,,advanced,2,,,,,,,,,,,,
817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,2,12,13,-1,999,685,104,1981950.5,,,,,,,,,,,,,,,advanced,2,,,,,,,,,,,,
863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,2,12,13,-1,999,691,106,1981996.8000000045,,,,,,,,,,,,,,,advanced,2,,,,,,,,,,,,
917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,2,12,13,-1,999,700,108,1982050.6000000015,,,,,,,,,,,,,,,advanced,2,,,,,,,,,,,,
964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,2,12,13,-1,999,703,108,1982097.5,,,,,,,,,,,,,,,advanced,2,,,,,,,,,,,,
