responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
2705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,9, minutes ,813,110,,100.06666564941406,748.683349609375,140.06666564941406,816.7333450317383,1,9,hover,33,33,0.03404335850790783,0.5483333587646484,19,,,,,,,,,,,,,,,,
2740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,19, raised. ,650,149,,140.06666564941406,602.566650390625,180.06666564941406,660.2199859619141,2,6,hover,34,34,0.4758328262803342,0.3233333587646484,19,,,,,,,,,,,,,,,,
2742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,18, collars ,582,162,356538,150.06666564941406,545.5333251953125,170.06666564941406,602.566650390625,2,5,,,,,,,,,,,,,,,,,,,,,,
2773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,18, collars ,582,162,,140.06666564941406,545.533332824707,180.06666564941406,602.566650390625,2,5,hover,32,32,0.008182360683360286,0.6233333587646485,19,,,,,,,,,,,,,,,,
2793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,16, with ,481,170,356588,150.06666564941406,468.48333740234375,170.06666564941406,505.5,2,3,,,,,,,,,,,,,,,,,,,,,,
2806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,16, with ,502,170,,140.06666564941406,468.4833450317383,180.06666564941406,505.5,2,3,hover,34,34,0.3381357656166816,0.7483333587646485,19,,,,,,,,,,,,,,,,
2842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,15, fog ,443,170,356638,150.06666564941406,438.45001220703125,170.06666564941406,468.4833526611328,2,2,,,,,,,,,,,,,,,,,,,,,,
2856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,15, fog ,466,171,,140.06666564941406,438.45001220703125,180.06666564941406,468.4833450317383,2,2,hover,51,51,0.15149793129937567,0.7483333587646485,19,,,,,,,,,,,,,,,,
2893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,426,170,356689,150.06666564941406,408.41668701171875,170.06666564941406,438.45001220703125,2,1,,,,,,,,,,,,,,,,,,,,,,
2944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,419,174,356739,150.06666564941406,408.41668701171875,170.06666564941406,438.45001220703125,2,1,,,,,,,,,,,,,,,,,,,,,,
2994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,416,175,356790,150.06666564941406,408.41668701171875,170.06666564941406,438.45001220703125,2,1,,,,,,,,,,,,,,,,,,,,,,
3044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,414,171,356840,150.06666564941406,408.41668701171875,170.06666564941406,438.45001220703125,2,1,,,,,,,,,,,,,,,,,,,,,,
3095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,414,168,356891,150.06666564941406,408.41668701171875,170.06666564941406,438.45001220703125,2,1,,,,,,,,,,,,,,,,,,,,,,
3146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,418,167,356941,150.06666564941406,408.41668701171875,170.06666564941406,438.45001220703125,2,1,,,,,,,,,,,,,,,,,,,,,,
3189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,14, the ,435,170,,140.06666564941406,408.41668701171875,180.06666564941406,438.45001220703125,2,1,hover,332,332,0.9850162376591758,0.6483333587646485,19,,,,,,,,,,,,,,,,
3196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,15, fog ,451,166,356992,150.06666564941406,438.45001220703125,170.06666564941406,468.4833526611328,2,2,,,,,,,,,,,,,,,,,,,,,,
3207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,15, fog ,451,166,,140.06666564941406,438.45001220703125,180.06666564941406,468.4833450317383,2,2,hover,18,18,0.41786863503355365,0.6483333587646485,19,,,,,,,,,,,,,,,,
3239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,16, with ,478,166,,140.06666564941406,468.4833450317383,180.06666564941406,505.5,2,3,hover,32,32,0.9054479665166688,0.6483333587646485,19,,,,,,,,,,,,,,,,
3247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,17, their ,517,166,357042,150.06666564941406,505.5,170.06666564941406,545.5333404541016,2,4,,,,,,,,,,,,,,,,,,,,,,
3273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,17, their ,517,166,,140.06666564941406,505.5,180.06666564941406,545.533332824707,2,4,hover,34,34,0.9117402280699849,0.6733333587646484,19,,,,,,,,,,,,,,,,
3296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,18, collars ,576,169,357092,150.06666564941406,545.5333251953125,170.06666564941406,602.566650390625,2,5,,,,,,,,,,,,,,,,,,,,,,
3323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,18, collars ,558,168,,140.06666564941406,545.533332824707,180.06666564941406,602.566650390625,2,5,hover,50,50,0.814728463263385,0.7233333587646484,19,,,,,,,,,,,,,,,,
3348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,19, raised. ,614,170,357143,150.06666564941406,602.566650390625,170.06666564941406,656.6166534423828,2,6,,,,,,,,,,,,,,,,,,,,,,
3398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,19, raised. ,624,170,357194,150.06666564941406,602.566650390625,170.06666564941406,656.6166534423828,2,6,,,,,,,,,,,,,,,,,,,,,,
3449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,19, raised. ,632,170,357245,150.06666564941406,602.566650390625,170.06666564941406,656.6166534423828,2,6,,,,,,,,,,,,,,,,,,,,,,
3499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,19, raised. ,646,173,357295,150.06666564941406,602.566650390625,170.06666564941406,656.6166534423828,2,6,,,,,,,,,,,,,,,,,,,,,,
3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,19, raised. ,608,169,,140.06666564941406,602.566650390625,180.06666564941406,660.2199859619141,2,6,hover,200,200,0.8921140312129388,0.8483333587646484,19,,,,,,,,,,,,,,,,
3550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,678,183,357345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,678,183,357395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,678,183,357446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,678,183,357497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,678,183,357547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,678,183,357598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,678,183,357648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,678,183,357699,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,678,183,357749,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,678,183,357799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,678,183,357850,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,678,183,357901,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,678,183,357951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,678,183,358002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,678,183,358052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,678,183,358102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int,,,900,,,,,,,,,,,,,,,,,,,No,1,,,,,,,,,,,,,,
7600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,
659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,63, 2011 ,724,277,,260.06665802001953,697.6833267211914,300.066650390625,741.400016784668,5,8,hover,19,19,0.601982291902631,0.4233336302439938,132,,,intermediate,1,,,,,,,,,,,,
664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,62, between ,686,262,362059,270.066650390625,624.5999755859375,290.066650390625,697.6833038330078,5,7,,,,,,,,,intermediate,1,,,,,,,,,,,,
672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,62, between ,686,262,,260.06665802001953,624.599983215332,300.066650390625,697.6833267211914,5,7,hover,14,14,0.8401369428280917,0.04833355871840643,132,,,intermediate,1,,,,,,,,,,,,
692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,48, ordinary” ,661,249,,220.06666564941406,621.63330078125,260.06665802001953,697.6999893188477,4,8,hover,19,19,0.517528762926128,0.723333496729564,132,,,intermediate,1,,,,,,,,,,,,
705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,30, Nils ,566,182,,180.06666564941406,555.5499954223633,220.06666564941406,590.5499877929688,3,3,hover,13,13,0.2985716244444982,0.048333358764648435,132,,,intermediate,1,,,,,,,,,,,,
714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,17, country’s ,526,145,362109,150.06666564941406,501.5,170.06666564941406,578.2166595458984,2,4,,,,,,,,,intermediate,1,,,,,,,,,,,,
722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,17, country’s ,526,145,,140.06666564941406,501.50000762939453,180.06666564941406,578.216667175293,2,4,hover,18,18,0.3193568713187712,0.12333335876464843,132,,,intermediate,1,,,,,,,,,,,,
738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,2, prisons ,496,115,,100.06666564941406,481.4666748046875,140.06666564941406,544.5166702270508,1,2,hover,16,16,0.23050477796161198,0.37333335876464846,132,,,intermediate,1,,,,,,,,,,,,
756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,1, Swedish ,481,102,,100.06666564941406,404.35835435655383,140.06666564941406,481.4666748046875,1,1,hover,17,17,0.993947802234891,0.048333358764648435,132,,,intermediate,1,,,,,,,,,,,,
765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,-1,999,470,91,362160,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,-1,999,458,86,362211,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,-1,999,443,83,362261,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,-1,999,430,86,362312,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,-1,999,419,91,362361,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,1, Swedish ,414,101,362412,110.06666564941406,408.41668701171875,130.06666564941406,481.4666748046875,1,1,,,,,,,,,intermediate,1,,,,,,,,,,,,
1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,1, Swedish ,413,118,362463,110.06666564941406,408.41668701171875,130.06666564941406,481.4666748046875,1,1,,,,,,,,,intermediate,1,,,,,,,,,,,,
1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,1, Swedish ,424,123,362513,110.06666564941406,408.41668701171875,130.06666564941406,481.4666748046875,1,1,,,,,,,,,intermediate,1,,,,,,,,,,,,
1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,1, Swedish ,430,124,362564,110.06666564941406,408.41668701171875,130.06666564941406,481.4666748046875,1,1,,,,,,,,,intermediate,1,,,,,,,,,,,,
1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,1, Swedish ,452,122,362614,110.06666564941406,408.41668701171875,130.06666564941406,481.4666748046875,1,1,,,,,,,,,intermediate,1,,,,,,,,,,,,
1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,1, Swedish ,414,101,,100.06666564941406,404.35835435655383,140.06666564941406,481.4666748046875,1,1,hover,234,234,0.8512913426456945,0.47333335876464844,132,,,intermediate,1,,,,,,,,,,,,
1269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,2, prisons ,511,114,362664,110.06666564941406,481.4666748046875,130.06666564941406,544.5166778564453,1,2,,,,,,,,,intermediate,1,,,,,,,,,,,,
1306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,2, prisons ,494,116,,100.06666564941406,481.4666748046875,140.06666564941406,544.5166702270508,1,2,hover,66,66,0.8966428120510319,0.34833335876464844,132,,,intermediate,1,,,,,,,,,,,,
1319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,3, have ,551,114,362715,110.06666564941406,544.5166625976562,130.06666564941406,588.5666656494141,1,3,,,,,,,,,intermediate,1,,,,,,,,,,,,
1370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,3, have ,582,113,362765,110.06666564941406,544.5166625976562,130.06666564941406,588.5666656494141,1,3,,,,,,,,,intermediate,1,,,,,,,,,,,,
1373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,3, have ,551,114,,100.06666564941406,544.5166702270508,140.06666564941406,588.5666580200195,1,3,hover,68,68,0.8509271319010967,0.3233333587646484,132,,,intermediate,1,,,,,,,,,,,,
1420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,4, long ,621,114,362816,110.06666564941406,588.566650390625,130.06666564941406,627.6166534423828,1,4,,,,,,,,,intermediate,1,,,,,,,,,,,,
1422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,4, long ,593,113,,100.06666564941406,588.5666580200195,140.06666564941406,627.6166763305664,1,4,hover,50,50,0.830558944225147,0.34833335876464844,132,,,intermediate,1,,,,,,,,,,,,
1471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,5, had ,660,120,362867,110.06666564941406,627.61669921875,130.06666564941406,662.6667022705078,1,5,,,,,,,,,intermediate,1,,,,,,,,,,,,
1472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,5, had ,632,115,,100.06666564941406,627.6166763305664,140.06666564941406,662.6666946411133,1,5,hover,50,50,0.9239174536947147,0.49833335876464846,132,,,intermediate,1,,,,,,,,,,,,
1489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,6, a ,674,122,,100.06666564941406,662.6666946411133,140.06666564941406,677.683349609375,1,6,hover,17,17,0.7547157061835741,0.5483333587646484,132,,,intermediate,1,,,,,,,,,,,,
1521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,7, reputation ,690,123,362916,110.06666564941406,677.683349609375,130.06666564941406,762.7833557128906,1,7,,,,,,,,,intermediate,1,,,,,,,,,,,,
1571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,7, reputation ,740,124,362966,110.06666564941406,677.683349609375,130.06666564941406,762.7833557128906,1,7,,,,,,,,,intermediate,1,,,,,,,,,,,,
1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,7, reputation ,685,122,,100.06666564941406,677.683349609375,140.06666564941406,762.7833404541016,1,7,hover,83,83,0.7322756415371179,0.5983333587646484,132,,,intermediate,1,,,,,,,,,,,,
1622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,8, around ,805,130,363018,110.06666564941406,762.7833251953125,130.06666564941406,823.8666534423828,1,8,,,,,,,,,intermediate,1,,,,,,,,,,,,
1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,8, around ,772,125,,100.06666564941406,762.7833404541016,140.06666564941406,823.8666763305664,1,8,hover,66,66,0.9530694208259355,0.7483333587646485,132,,,intermediate,1,,,,,,,,,,,,
1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,9, the ,830,131,,100.06666564941406,823.8666763305664,140.06666564941406,853.9000244140625,1,9,hover,17,17,0.20421711400215062,0.7733333587646485,132,,,intermediate,1,,,,,,,,,,,,
1679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,10, world ,884,131,363076,110.06666564941406,853.9000244140625,130.06666564941406,901.9333648681641,1,10,,,,,,,,,intermediate,1,,,,,,,,,,,,
1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,10, world ,873,131,,100.06666564941406,853.9000244140625,140.06666564941406,901.9333572387695,1,10,hover,50,50,0.7723797913696775,0.7733333587646485,132,,,intermediate,1,,,,,,,,,,,,
1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,11, for ,924,130,363126,110.06666564941406,901.933349609375,130.06666564941406,927.9500122070312,1,11,,,,,,,,,intermediate,1,,,,,,,,,,,,
1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,11, for ,910,130,,100.06666564941406,901.9333572387695,140.06666564941406,927.9500122070312,1,11,hover,34,34,0.8481737098081996,0.7483333587646485,132,,,intermediate,1,,,,,,,,,,,,
1781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,12, being ,950,126,363176,110.06666564941406,927.9500122070312,130.06666564941406,977.0166778564453,1,12,,,,,,,,,intermediate,1,,,,,,,,,,,,
1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,12, being ,956,126,363227,110.06666564941406,927.9500122070312,130.06666564941406,977.0166778564453,1,12,,,,,,,,,intermediate,1,,,,,,,,,,,,
1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,12, being ,961,126,363277,110.06666564941406,927.9500122070312,130.06666564941406,977.0166778564453,1,12,,,,,,,,,intermediate,1,,,,,,,,,,,,
1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,12, being ,961,127,363328,110.06666564941406,927.9500122070312,130.06666564941406,977.0166778564453,1,12,,,,,,,,,intermediate,1,,,,,,,,,,,,
1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,12, being ,939,126,,100.06666564941406,927.9500122070312,140.06666564941406,977.0166702270508,1,12,hover,232,232,0.0010187731340568303,0.8233333587646484,132,,,intermediate,1,,,,,,,,,,,,
1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,10, world ,897,137,363378,110.06666564941406,853.9000244140625,130.06666564941406,901.9333648681641,1,10,,,,,,,,,intermediate,1,,,,,,,,,,,,
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,10, world ,897,137,,100.06666564941406,853.9000244140625,140.06666564941406,901.9333572387695,1,10,hover,34,34,0.2519078913406901,0.9483333587646484,132,,,intermediate,1,,,,,,,,,,,,
2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,8, around ,785,119,363428,110.06666564941406,762.7833251953125,130.06666564941406,823.8666534423828,1,8,,,,,,,,,intermediate,1,,,,,,,,,,,,
2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,8, around ,816,130,,100.06666564941406,762.7833404541016,140.06666564941406,823.8666763305664,1,8,hover,33,33,0.3637106459088857,0.47333335876464844,132,,,intermediate,1,,,,,,,,,,,,
2056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,7, reputation ,743,107,,100.06666564941406,677.683349609375,140.06666564941406,762.7833404541016,1,7,hover,17,17,0.7675282892779831,0.17333335876464845,132,,,intermediate,1,,,,,,,,,,,,
2083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,-1,999,617,94,363479,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,3, have ,550,104,,100.06666564941406,544.5166702270508,140.06666564941406,588.5666580200195,1,3,hover,17,17,0.12447971152047553,0.09833335876464844,132,,,intermediate,1,,,,,,,,,,,,
2133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,2, prisons ,527,110,363529,110.06666564941406,481.4666748046875,130.06666564941406,544.5166778564453,1,2,,,,,,,,,intermediate,1,,,,,,,,,,,,
2158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,2, prisons ,527,110,,100.06666564941406,481.4666748046875,140.06666564941406,544.5166702270508,1,2,hover,33,33,0.07190048413079772,0.42333335876464845,132,,,intermediate,1,,,,,,,,,,,,
2184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,28,1,1,2,1, Swedish ,428,134,363580,110.06666564941406,408.41668701171875,130.06666564941406,481.4666748046875,1,1,,,,,,,,,intermediate,1,,,,,,,,,,,,
2190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,28,1,1,2,1, Swedish ,454,125,,100.06666564941406,404.35835435655383,140.06666564941406,481.4666748046875,1,1,hover,34,34,0.30660304239603486,0.8483333587646484,132,,,intermediate,1,,,,,,,,,,,,
